,param_kernel,mean_train_log_marginal_likelihood,mean_train_mean_squared_error,mean_test_log_marginal_likelihood,mean_test_mean_squared_error,param_alpha,params,std_train_mean_squared_error,std_test_log_marginal_likelihood,std_test_mean_squared_error,rank_test_mean_squared_error,rank_test_log_marginal_likelihood
946,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
953,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
960,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
967,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
974,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
981,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
988,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
995,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
1002,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
1009,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
1016,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
1023,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
1030,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
1037,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
1044,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-2.6986676939642495e-24,164.89434314882322,-0.00039812642051881926,1.7782794100389227e-14,"{'alpha': 1.7782794100389227e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",2.156901091784947e-25,2.519783203440088,0.00010472388599705272,426,551
1051,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1058,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1065,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1072,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1079,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1086,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1093,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1100,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1107,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1114,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1121,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1128,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1135,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1142,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1149,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1156,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1163,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1170,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1177,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1184,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1191,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1198,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1205,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1212,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1219,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-6.075420093623372e-24,164.89434314882322,-0.0003981264205188139,3.1622776601683796e-14,"{'alpha': 3.1622776601683796e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",4.802721422342256e-25,2.519783203440057,0.00010472388599762777,401,551
1226,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1233,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1240,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1247,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1254,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1261,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1268,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1275,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1282,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1289,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1296,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1303,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1310,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1317,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1324,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1331,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1338,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1345,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1352,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1359,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1366,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1373,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1380,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1387,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1394,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-1.5392601902533133e-23,164.89434314882322,-0.0003981264205161747,5.6234132519034906e-14,"{'alpha': 5.6234132519034906e-14, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",1.2157451752165322e-24,2.519783203440144,0.00010472388599574066,76,551
1401,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-4.239237059379385e-23,164.89434314882322,-0.0003981264205162239,1e-13,"{'alpha': 1e-13, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",3.367859801418704e-24,2.5197832034401086,0.00010472388599641605,101,551
1408,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-4.239237059379385e-23,164.89434314882322,-0.0003981264205162239,1e-13,"{'alpha': 1e-13, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",3.367859801418704e-24,2.5197832034401086,0.00010472388599641605,101,551
1415,1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2,164.89434314882322,-4.239237059379385e-23,164.89434314882322,-0.0003981264205162239,1e-13,"{'alpha': 1e-13, 'kernel': 1**2 * RBF(length_scale=1e-13) + WhiteKernel(noise_level=1e-14) + 1**2}",3.367859801418704e-24,2.5197832034401086,0.00010472388599641605,101,551
